player,season,team,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
Alexandre Lacazette,2019-2020,Arsenal,30,22,1874,20.8,10,4,14,10,0,0,8,0,8.1,8.1,2.9,11.1,21,49,0.48,0.19,0.67,0.48,0.67,0.39,0.14,0.53,0.39,0.53
Adam Lallana,2019-2020,Liverpool,15,3,382,4.2,1,1,2,1,0,0,1,0,0.8,0.8,0.6,1.3,9,23,0.24,0.24,0.47,0.24,0.47,0.18,0.14,0.31,0.18,0.31
Érik Lamela,2019-2020,Tottenham,25,12,1215,13.5,2,1,3,2,0,0,3,0,2.9,2.9,1.1,4.0,51,45,0.15,0.07,0.22,0.15,0.22,0.22,0.08,0.3,0.22,0.3
Tariq Lamptey,2019-2020,Chelsea,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18
Tariq Lamptey,2019-2020,Brighton,8,7,588,6.5,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,17,15,0.0,0.15,0.15,0.0,0.15,0.01,0.15,0.16,0.01,0.16
Henri Lansbury,2019-2020,Aston Villa,10,2,195,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,7,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07
Manuel Lanzini,2019-2020,West Ham,24,14,1379,15.3,0,2,2,0,0,0,1,0,2.2,2.2,2.2,4.4,46,77,0.0,0.13,0.13,0.0,0.13,0.14,0.15,0.29,0.14,0.29
Aymeric Laporte,2019-2020,Manchester City,15,14,1097,12.2,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.7,23,112,0.08,0.0,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05
Jamaal Lascelles,2019-2020,Newcastle Utd,24,24,2076,23.1,1,0,1,1,0,0,5,0,0.5,0.5,0.2,0.7,3,21,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
Valentino Lazaro,2019-2020,Newcastle Utd,13,4,480,5.3,1,0,1,1,0,0,0,1,0.4,0.4,0.2,0.6,7,7,0.19,0.0,0.19,0.19,0.19,0.07,0.04,0.11,0.07,0.11
Moritz Leitner,2019-2020,Norwich City,9,7,685,7.6,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,17,62,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08
Florian Lejeune,2019-2020,Newcastle Utd,6,4,442,4.9,2,0,2,2,0,0,0,0,1.2,1.2,0.0,1.2,1,7,0.41,0.0,0.41,0.41,0.41,0.24,0.01,0.25,0.24,0.25
Aaron Lennon,2019-2020,Burnley,16,4,496,5.5,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.2,11,7,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03
Bernd Leno,2019-2020,Arsenal,30,30,2649,29.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Lerma,2019-2020,Bournemouth,33,31,2703,30.0,1,2,3,1,0,0,13,1,1.2,1.2,1.4,2.6,16,137,0.03,0.07,0.1,0.03,0.1,0.04,0.05,0.09,0.04,0.09
Jamal Lewis,2019-2020,Norwich City,28,25,2304,25.6,1,0,1,1,0,0,4,0,0.4,0.4,1.0,1.4,100,74,0.04,0.0,0.04,0.04,0.04,0.01,0.04,0.05,0.01,0.05
Victor Lindelöf,2019-2020,Manchester Utd,35,35,3092,34.4,1,0,1,1,0,0,6,0,0.3,0.3,0.3,0.7,16,111,0.03,0.0,0.03,0.03,0.03,0.01,0.01,0.02,0.01,0.02
Jesse Lingard,2019-2020,Manchester Utd,22,9,935,10.4,1,0,1,1,0,0,3,0,1.9,1.9,1.0,2.9,28,45,0.1,0.0,0.1,0.1,0.1,0.18,0.09,0.28,0.18,0.28
Hugo Lloris,2019-2020,Tottenham,21,21,1807,20.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giovani Lo Celso,2019-2020,Tottenham,28,15,1492,16.6,0,2,2,0,0,0,6,0,1.3,1.3,1.6,2.9,62,112,0.0,0.12,0.12,0.0,0.12,0.08,0.1,0.18,0.08,0.18
Jürgen Locadia,2019-2020,Brighton,2,1,86,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27
Ruben Loftus-Cheek,2019-2020,Chelsea,7,2,208,2.3,0,1,1,0,0,0,0,0,0.5,0.5,0.4,0.9,4,15,0.0,0.43,0.43,0.0,0.43,0.21,0.18,0.39,0.21,0.39
Kevin Long,2019-2020,Burnley,8,6,564,6.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Shane Long,2019-2020,Southampton,26,15,1395,15.5,2,2,4,2,0,0,0,0,4.8,4.8,2.4,7.2,23,20,0.13,0.13,0.26,0.13,0.26,0.31,0.15,0.46,0.31,0.46
Matthew Longstaff,2019-2020,Newcastle Utd,9,6,575,6.4,2,0,2,2,0,0,1,0,0.3,0.3,0.4,0.7,4,17,0.31,0.0,0.31,0.31,0.31,0.04,0.06,0.1,0.04,0.1
Sean Longstaff,2019-2020,Newcastle Utd,23,14,1378,15.3,1,1,2,1,0,0,2,1,1.4,1.4,1.2,2.5,8,33,0.07,0.07,0.13,0.07,0.13,0.09,0.08,0.17,0.09,0.17
Dejan Lovren,2019-2020,Liverpool,10,9,777,8.6,0,1,1,0,0,0,1,0,0.4,0.4,0.3,0.7,8,46,0.0,0.12,0.12,0.0,0.12,0.05,0.04,0.08,0.05,0.08
Matthew Lowton,2019-2020,Burnley,17,17,1530,17.0,0,1,1,0,0,0,2,0,0.0,0.0,1.2,1.2,17,64,0.0,0.06,0.06,0.0,0.06,0.0,0.07,0.07,0.0,0.07
David Luiz,2019-2020,Arsenal,33,32,2809,31.2,2,1,3,2,0,0,5,2,1.6,1.6,0.9,2.5,21,106,0.06,0.03,0.1,0.06,0.1,0.05,0.03,0.08,0.05,0.08
Douglas Luiz,2019-2020,Aston Villa,36,28,2612,29.0,3,2,5,3,0,0,8,0,2.6,2.6,1.7,4.2,35,143,0.1,0.07,0.17,0.1,0.17,0.09,0.06,0.15,0.09,0.15
John Lundstram,2019-2020,Sheffield Utd,34,26,2458,27.3,5,3,8,5,0,0,5,0,5.3,5.3,3.4,8.7,36,122,0.18,0.11,0.29,0.18,0.29,0.19,0.12,0.32,0.19,0.32
Alexis Mac Allister,2019-2020,Brighton,9,4,352,3.9,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.7,2,6,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.19,0.12,0.19
James Maddison,2019-2020,Leicester City,31,29,2624,29.2,6,3,9,6,0,0,4,0,5.3,5.3,6.4,11.8,53,192,0.21,0.1,0.31,0.21,0.31,0.18,0.22,0.4,0.18,0.4
Harry Maguire,2019-2020,Manchester Utd,38,38,3420,38.0,1,1,2,1,0,0,6,0,2.1,2.1,1.4,3.4,69,171,0.03,0.03,0.05,0.03,0.05,0.06,0.04,0.09,0.05,0.09
Riyad Mahrez,2019-2020,Manchester City,33,21,1944,21.6,11,9,20,10,1,1,0,0,7.8,7.0,10.0,17.0,118,120,0.51,0.42,0.93,0.46,0.88,0.36,0.46,0.83,0.33,0.79
Ainsley Maitland-Niles,2019-2020,Arsenal,20,15,1386,15.4,0,2,2,0,0,0,6,1,0.4,0.4,1.5,2.0,38,61,0.0,0.13,0.13,0.0,0.13,0.03,0.1,0.13,0.03,0.13
Sadio Mané,2019-2020,Liverpool,35,31,2747,30.5,18,7,25,18,0,0,3,0,13.2,13.2,6.6,19.8,159,128,0.59,0.23,0.82,0.59,0.82,0.43,0.22,0.65,0.43,0.65
Javier Manquillo,2019-2020,Newcastle Utd,21,18,1599,17.8,0,1,1,0,0,0,5,0,0.0,0.0,0.2,0.3,22,28,0.0,0.06,0.06,0.0,0.06,0.0,0.01,0.02,0.0,0.02
Solly March,2019-2020,Brighton,19,11,1143,12.7,0,1,1,0,0,0,2,0,1.4,1.4,0.9,2.3,50,55,0.0,0.08,0.08,0.0,0.08,0.11,0.07,0.18,0.11,0.18
Pablo Marí,2019-2020,Arsenal,2,2,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Mariappa,2019-2020,Watford,20,15,1513,16.8,0,0,0,0,0,0,6,1,0.2,0.2,0.2,0.5,2,38,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03
Anthony Martial,2019-2020,Manchester Utd,32,31,2624,29.2,17,6,23,17,0,1,1,0,12.1,11.3,4.4,15.7,76,82,0.58,0.21,0.79,0.58,0.79,0.41,0.15,0.56,0.39,0.54
David Martin,2019-2020,West Ham,5,4,436,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Martin,2019-2020,Norwich City,5,0,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19
Gabriel Martinelli,2019-2020,Arsenal,14,6,663,7.4,3,0,3,3,0,0,1,0,2.2,2.2,0.1,2.3,31,12,0.41,0.0,0.41,0.41,0.41,0.29,0.01,0.31,0.29,0.31
Emiliano Martínez,2019-2020,Arsenal,9,8,771,8.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Masina,2019-2020,Watford,26,20,1821,20.2,1,0,1,1,0,0,3,0,0.9,0.9,0.6,1.5,18,73,0.05,0.0,0.05,0.05,0.05,0.05,0.03,0.07,0.05,0.07
Arthur Masuaku,2019-2020,West Ham,17,10,937,10.4,0,1,1,0,0,0,6,1,0.1,0.1,1.2,1.3,41,40,0.0,0.1,0.1,0.0,0.1,0.01,0.11,0.13,0.01,0.13
Juan Mata,2019-2020,Manchester Utd,19,8,758,8.4,0,2,2,0,0,0,1,0,1.1,1.1,2.1,3.2,17,64,0.0,0.24,0.24,0.0,0.24,0.13,0.25,0.38,0.13,0.38
Nemanja Matić,2019-2020,Manchester Utd,21,18,1581,17.6,0,2,2,0,0,0,3,0,0.2,0.2,0.7,1.0,39,121,0.0,0.11,0.11,0.0,0.11,0.01,0.04,0.05,0.01,0.05
Joël Matip,2019-2020,Liverpool,9,8,703,7.8,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.4,6,36,0.13,0.0,0.13,0.13,0.13,0.04,0.0,0.05,0.04,0.05
Neal Maupay,2019-2020,Brighton,37,30,2766,30.7,10,3,13,9,1,2,3,0,13.4,11.8,2.1,13.9,63,66,0.33,0.1,0.42,0.29,0.39,0.44,0.07,0.5,0.38,0.45
James McArthur,2019-2020,Crystal Palace,37,37,3090,34.3,0,3,3,0,0,0,6,0,2.0,2.0,2.4,4.4,54,174,0.0,0.09,0.09,0.0,0.09,0.06,0.07,0.13,0.06,0.13
Oliver McBurnie,2019-2020,Sheffield Utd,36,24,2113,23.5,6,0,6,6,0,0,4,0,7.7,7.7,1.1,8.8,26,58,0.26,0.0,0.26,0.26,0.26,0.33,0.05,0.38,0.33,0.38
Alex McCarthy,2019-2020,Southampton,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McCarthy,2019-2020,Crystal Palace,33,16,1680,18.7,0,0,0,0,0,0,9,0,0.5,0.5,1.3,1.8,8,55,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1
John McGinn,2019-2020,Aston Villa,28,27,2312,25.7,3,3,6,3,0,0,3,0,3.9,3.9,2.5,6.4,38,113,0.12,0.12,0.23,0.12,0.23,0.15,0.1,0.25,0.15,0.25
David McGoldrick,2019-2020,Sheffield Utd,28,22,1815,20.2,2,2,4,2,0,0,2,0,8.0,8.0,2.3,10.3,29,43,0.1,0.1,0.2,0.1,0.2,0.4,0.12,0.51,0.4,0.51
Michael McGovern,2019-2020,Norwich City,2,1,159,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny McLean,2019-2020,Norwich City,37,32,2968,33.0,1,1,2,1,0,0,5,0,1.4,1.4,2.6,4.0,46,173,0.03,0.03,0.06,0.03,0.06,0.04,0.08,0.12,0.04,0.12
Dwight McNeil,2019-2020,Burnley,38,38,3338,37.1,2,6,8,2,0,0,5,0,2.3,2.3,7.7,10.0,146,97,0.05,0.16,0.22,0.05,0.22,0.06,0.21,0.27,0.06,0.27
Scott McTominay,2019-2020,Manchester Utd,27,20,1772,19.7,4,1,5,4,0,0,2,0,2.2,2.2,1.0,3.2,25,95,0.2,0.05,0.25,0.2,0.25,0.11,0.05,0.16,0.11,0.16
Ben Mee,2019-2020,Burnley,32,32,2880,32.0,1,1,2,1,0,0,7,0,1.7,1.7,1.6,3.2,5,56,0.03,0.03,0.06,0.03,0.06,0.05,0.05,0.1,0.05,0.1
Benjamin Mendy,2019-2020,Manchester City,19,18,1492,16.6,0,2,2,0,0,0,3,0,0.4,0.4,1.4,1.8,60,87,0.0,0.12,0.12,0.0,0.12,0.02,0.09,0.11,0.02,0.11
Nampalys Mendy,2019-2020,Leicester City,7,4,291,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,13,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Chris Mepham,2019-2020,Bournemouth,12,10,912,10.1,1,0,1,1,0,0,1,0,0.9,0.9,0.1,1.0,4,28,0.1,0.0,0.1,0.1,0.1,0.09,0.01,0.1,0.09,0.1
Max Meyer,2019-2020,Crystal Palace,17,6,655,7.3,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,9,16,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1
Luka Milivojević,2019-2020,Crystal Palace,31,28,2513,27.9,3,1,4,1,2,2,12,0,2.7,1.2,2.1,3.3,7,127,0.11,0.04,0.14,0.04,0.07,0.1,0.08,0.17,0.04,0.12
James Milner,2019-2020,Liverpool,22,9,937,10.4,2,2,4,0,2,2,4,0,2.2,0.6,0.7,1.3,18,71,0.19,0.19,0.38,0.0,0.19,0.21,0.07,0.28,0.06,0.13
Yerry Mina,2019-2020,Everton,29,25,2284,25.4,2,1,3,2,0,0,3,0,3.4,3.4,1.4,4.8,11,83,0.08,0.04,0.12,0.08,0.12,0.13,0.05,0.19,0.13,0.19
Takumi Minamino,2019-2020,Liverpool,10,2,249,2.8,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.9,8,4,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.31,0.3,0.31
Tyrone Mings,2019-2020,Aston Villa,33,33,2902,32.2,2,2,4,2,0,0,7,0,0.8,0.8,0.7,1.5,12,60,0.06,0.06,0.12,0.06,0.12,0.02,0.02,0.05,0.02,0.05
Tyrick Mitchell,2019-2020,Crystal Palace,4,2,195,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08
Henrikh Mkhitaryan,2019-2020,Arsenal,3,1,112,1.2,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,3,8,0.0,0.0,0.0,0.0,0.0,0.26,0.21,0.47,0.26,0.47
Nacho Monreal,2019-2020,Arsenal,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,4,12,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.13,0.01,0.13
Martín Montoya,2019-2020,Brighton,27,23,1896,21.1,0,1,1,0,0,0,5,0,1.5,1.5,1.8,3.3,57,91,0.0,0.05,0.05,0.0,0.05,0.07,0.09,0.16,0.07,0.16
Simon Moore,2019-2020,Sheffield Utd,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Mooy,2019-2020,Brighton,31,25,2085,23.2,2,2,4,2,0,0,3,1,2.3,2.3,4.5,6.8,71,158,0.09,0.09,0.17,0.09,0.17,0.1,0.19,0.29,0.1,0.29
Wesley Moraes,2019-2020,Aston Villa,21,21,1782,19.8,5,1,6,5,0,1,3,0,6.4,5.5,1.0,6.5,13,21,0.25,0.05,0.3,0.25,0.3,0.32,0.05,0.37,0.28,0.33
Wes Morgan,2019-2020,Leicester City,11,4,436,4.8,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,1,3,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
Ravel Morrison,2019-2020,Sheffield Utd,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34
Mason Mount,2019-2020,Chelsea,37,32,2867,31.9,7,5,12,7,0,0,3,0,6.4,6.4,5.4,11.8,101,138,0.22,0.16,0.38,0.22,0.38,0.2,0.17,0.37,0.2,0.37
Lucas Moura,2019-2020,Tottenham,35,25,2242,24.9,4,4,8,4,0,0,3,0,5.6,5.6,3.2,8.8,79,69,0.16,0.16,0.32,0.16,0.32,0.23,0.13,0.36,0.23,0.36
Lys Mousset,2019-2020,Sheffield Utd,30,11,1240,13.8,6,4,10,6,0,0,1,0,5.5,5.5,3.2,8.8,30,13,0.44,0.29,0.73,0.44,0.73,0.4,0.23,0.64,0.4,0.64
João Moutinho,2019-2020,Wolves,38,34,3108,34.5,1,6,7,1,0,0,7,0,0.9,0.9,7.9,8.8,38,216,0.03,0.17,0.2,0.03,0.2,0.03,0.23,0.26,0.03,0.26
Glenn Murray,2019-2020,Brighton,23,7,797,8.9,1,1,2,1,0,0,0,0,2.4,2.4,0.7,3.1,6,15,0.11,0.11,0.23,0.11,0.23,0.27,0.08,0.35,0.27,0.35
Shkodran Mustafi,2019-2020,Arsenal,15,13,1207,13.4,0,1,1,0,0,0,2,0,0.9,0.9,0.4,1.3,7,61,0.0,0.07,0.07,0.0,0.07,0.07,0.03,0.1,0.07,0.1
Yoshinori Mutō,2019-2020,Newcastle Utd,8,2,212,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,5,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Georges-Kévin N'Koudou,2019-2020,Tottenham,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,1.15,1.15,1.15
Marvelous Nakamba,2019-2020,Aston Villa,29,19,1836,20.4,0,0,0,0,0,0,5,0,0.2,0.2,0.5,0.7,10,57,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03
Wilfred Ndidi,2019-2020,Leicester City,32,29,2674,29.7,2,1,3,2,0,0,6,0,1.6,1.6,0.6,2.2,13,109,0.07,0.03,0.1,0.07,0.1,0.06,0.02,0.08,0.06,0.08
Tanguy Ndombele,2019-2020,Tottenham,21,12,1009,11.2,2,2,4,2,0,0,3,0,0.4,0.4,0.7,1.1,22,77,0.18,0.18,0.36,0.18,0.36,0.03,0.07,0.1,0.03,0.1
Reiss Nelson,2019-2020,Arsenal,17,7,631,7.0,1,0,1,1,0,0,1,0,0.9,0.9,0.4,1.3,30,20,0.14,0.0,0.14,0.14,0.14,0.13,0.06,0.19,0.13,0.19
Pedro Neto,2019-2020,Wolves,29,9,939,10.4,3,3,6,3,0,0,3,0,2.2,2.2,2.6,4.8,53,23,0.29,0.29,0.58,0.29,0.58,0.21,0.25,0.46,0.21,0.46
Rúben Neves,2019-2020,Wolves,38,35,3056,34.0,2,2,4,2,0,0,9,0,2.0,2.0,2.2,4.2,19,216,0.06,0.06,0.12,0.06,0.12,0.06,0.06,0.12,0.06,0.12
Jeremy Ngakia,2019-2020,West Ham,5,5,440,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oumar Niasse,2019-2020,Everton,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddie Nketiah,2019-2020,Arsenal,13,7,633,7.0,2,0,2,2,0,0,0,1,3.1,3.1,0.6,3.7,19,16,0.28,0.0,0.28,0.28,0.28,0.45,0.08,0.53,0.45,0.53
Mark Noble,2019-2020,West Ham,33,32,2674,29.7,4,3,7,1,3,3,5,0,2.9,0.6,3.1,3.6,26,198,0.13,0.1,0.24,0.03,0.13,0.1,0.1,0.2,0.02,0.12
Oliver Norwood,2019-2020,Sheffield Utd,38,37,3090,34.3,1,1,2,0,1,1,8,0,1.5,0.7,4.3,5.0,7,258,0.03,0.03,0.06,0.0,0.03,0.04,0.13,0.17,0.02,0.15
Ørjan Nyland,2019-2020,Aston Villa,7,5,539,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack O'Connell,2019-2020,Sheffield Utd,33,32,2916,32.4,0,1,1,0,0,0,4,0,1.0,1.0,3.1,4.2,12,131,0.0,0.03,0.03,0.0,0.03,0.03,0.1,0.13,0.03,0.13
Michael Obafemi,2019-2020,Southampton,21,8,665,7.4,3,2,5,3,0,0,1,0,1.8,1.8,1.1,2.9,8,7,0.41,0.27,0.68,0.41,0.68,0.24,0.15,0.39,0.24,0.39
Angelo Ogbonna,2019-2020,West Ham,31,31,2786,31.0,2,0,2,2,0,0,4,0,1.8,1.8,0.1,1.9,5,50,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06
Divock Origi,2019-2020,Liverpool,28,7,717,8.0,4,1,5,4,0,0,1,0,1.8,1.8,0.8,2.6,37,12,0.5,0.13,0.63,0.5,0.63,0.22,0.1,0.32,0.22,0.32
Ben Osborn,2019-2020,Sheffield Utd,13,6,594,6.6,0,0,0,0,0,0,0,0,0.3,0.3,0.9,1.1,7,25,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.17,0.04,0.17
Nicolás Otamendi,2019-2020,Manchester City,24,18,1715,19.1,2,0,2,2,0,0,3,0,1.9,1.9,0.2,2.1,14,78,0.1,0.0,0.1,0.1,0.1,0.1,0.01,0.11,0.1,0.11
Alex Oxlade-Chamberlain,2019-2020,Liverpool,30,17,1485,16.5,4,1,5,4,0,0,1,0,2.8,2.8,1.1,3.9,48,97,0.24,0.06,0.3,0.24,0.3,0.17,0.06,0.24,0.17,0.24
Mesut Özil,2019-2020,Arsenal,18,18,1438,16.0,1,2,3,1,0,0,1,0,1.4,1.4,2.3,3.8,48,114,0.06,0.13,0.19,0.06,0.19,0.09,0.15,0.24,0.09,0.24
Emerson Palmieri,2019-2020,Chelsea,15,13,1024,11.4,0,0,0,0,0,0,3,0,1.1,1.1,1.3,2.4,39,37,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.21,0.1,0.21
Sokratis Papastathopoulos,2019-2020,Arsenal,19,19,1696,18.8,2,0,2,2,0,0,6,0,1.1,1.1,0.3,1.3,5,27,0.11,0.0,0.11,0.11,0.11,0.06,0.01,0.07,0.06,0.07
Troy Parrott,2019-2020,Tottenham,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rui Patrício,2019-2020,Wolves,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro,2019-2020,Chelsea,11,8,661,7.3,1,1,2,1,0,0,1,0,2.0,2.0,0.9,2.9,24,41,0.14,0.14,0.27,0.14,0.27,0.27,0.13,0.4,0.27,0.4
Nicolas Pépé,2019-2020,Arsenal,31,22,2010,22.3,5,6,11,4,1,1,4,0,4.9,4.1,4.8,8.9,98,67,0.22,0.27,0.49,0.18,0.45,0.22,0.21,0.43,0.18,0.4
Andreas Pereira,2019-2020,Manchester Utd,25,18,1484,16.5,1,3,4,1,0,0,3,0,2.3,2.3,4.0,6.2,49,89,0.06,0.18,0.24,0.06,0.24,0.14,0.24,0.38,0.14,0.38
Ricardo Pereira,2019-2020,Leicester City,28,28,2520,28.0,3,2,5,3,0,0,1,0,1.2,1.2,3.8,4.9,116,177,0.11,0.07,0.18,0.11,0.18,0.04,0.13,0.18,0.04,0.18
Roberto Pereyra,2019-2020,Watford,28,17,1648,18.3,3,0,3,2,1,1,4,0,3.1,2.3,1.5,3.8,50,48,0.16,0.0,0.16,0.11,0.11,0.17,0.08,0.25,0.13,0.21
Ayoze Pérez,2019-2020,Leicester City,33,26,2004,22.3,8,4,12,7,1,1,0,0,6.5,5.7,4.0,9.7,47,62,0.36,0.18,0.54,0.31,0.49,0.29,0.18,0.47,0.26,0.44
Jordan Pickford,2019-2020,Everton,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Pierrick,2019-2020,Crystal Palace,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.53
Erik Pieters,2019-2020,Burnley,24,21,1878,20.9,0,4,4,0,0,0,2,0,0.5,0.5,2.5,3.0,21,50,0.0,0.19,0.19,0.0,0.19,0.02,0.12,0.14,0.02,0.14
Daniel Podence,2019-2020,Wolves,9,3,289,3.2,1,0,1,1,0,0,0,0,1.2,1.2,0.7,1.9,18,9,0.31,0.0,0.31,0.31,0.31,0.39,0.21,0.6,0.39,0.6
Paul Pogba,2019-2020,Manchester Utd,16,13,1204,13.4,1,3,4,1,0,1,1,0,2.4,1.6,2.5,4.1,27,111,0.07,0.22,0.3,0.07,0.3,0.18,0.19,0.37,0.12,0.31
Nick Pope,2019-2020,Burnley,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Dennis Praet,2019-2020,Leicester City,27,12,1134,12.6,1,2,3,1,0,0,2,0,0.9,0.9,1.3,2.3,10,42,0.08,0.16,0.24,0.08,0.24,0.07,0.11,0.18,0.07,0.18
Sebastian Prödl,2019-2020,Watford,1,1,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
